del_date,he,system_demand
2018-01-27T00:00:00.000Z,11,10655
2018-01-27T00:00:00.000Z,12,10683
2018-01-27T00:00:00.000Z,13,10722
2018-01-27T00:00:00.000Z,14,10681
2018-01-27T00:00:00.000Z,15,10712
2018-01-27T00:00:00.000Z,16,10739
2018-01-27T00:00:00.000Z,17,10783
2018-01-27T00:00:00.000Z,18,11059
2018-01-27T00:00:00.000Z,19,11011
2018-01-27T00:00:00.000Z,20,10848
2018-01-27T00:00:00.000Z,21,10730
2018-01-27T00:00:00.000Z,22,10612
2018-01-27T00:00:00.000Z,23,10359
2018-01-27T00:00:00.000Z,24,10089
2018-01-28T00:00:00.000Z,1,9935
2018-01-28T00:00:00.000Z,2,9821
2018-01-28T00:00:00.000Z,3,9782
2018-01-28T00:00:00.000Z,4,9749
2018-01-28T00:00:00.000Z,5,9756
2018-01-28T00:00:00.000Z,6,9798
2018-01-28T00:00:00.000Z,7,9903
2018-01-28T00:00:00.000Z,8,10138
2018-01-28T00:00:00.000Z,9,10296
2018-01-28T00:00:00.000Z,10,10423
2018-01-28T00:00:00.000Z,11,10553
2018-01-28T00:00:00.000Z,12,10604
2018-01-28T00:00:00.000Z,13,10594
2018-01-28T00:00:00.000Z,14,10598
2018-01-28T00:00:00.000Z,15,10607
2018-01-28T00:00:00.000Z,16,10683
2018-01-28T00:00:00.000Z,17,10898
2018-01-28T00:00:00.000Z,18,11297
2018-01-28T00:00:00.000Z,19,11356
2018-01-28T00:00:00.000Z,20,11222
2018-01-28T00:00:00.000Z,21,11059
2018-01-28T00:00:00.000Z,22,10836
2018-01-28T00:00:00.000Z,23,10457
2018-01-28T00:00:00.000Z,24,10163
2018-01-29T00:00:00.000Z,1,9984
2018-01-29T00:00:00.000Z,2,9897
2018-01-29T00:00:00.000Z,3,9814
2018-01-29T00:00:00.000Z,4,9786
2018-01-29T00:00:00.000Z,5,9861
2018-01-29T00:00:00.000Z,6,10055
2018-01-29T00:00:00.000Z,7,10465
2018-01-29T00:00:00.000Z,8,10951
2018-01-29T00:00:00.000Z,9,11059
2018-01-29T00:00:00.000Z,10,10998
2018-01-29T00:00:00.000Z,11,11027
2018-01-29T00:00:00.000Z,12,11046
2018-01-29T00:00:00.000Z,13,11027
2018-01-29T00:00:00.000Z,14,10947
2018-01-29T00:00:00.000Z,15,10928
2018-01-29T00:00:00.000Z,16,10972
2018-01-29T00:00:00.000Z,17,11092
2018-01-29T00:00:00.000Z,18,11355
2018-01-29T00:00:00.000Z,19,11257
2018-01-29T00:00:00.000Z,20,11093
2018-01-29T00:00:00.000Z,21,10917
2018-01-29T00:00:00.000Z,22,10597
2018-01-29T00:00:00.000Z,23,10207
2018-01-29T00:00:00.000Z,24,9905
2018-01-30T00:00:00.000Z,1,9741
2018-01-30T00:00:00.000Z,2,9646
2018-01-30T00:00:00.000Z,3,9599
2018-01-30T00:00:00.000Z,4,9600
2018-01-30T00:00:00.000Z,5,9619
2018-01-30T00:00:00.000Z,6,9811
2018-01-30T00:00:00.000Z,7,10188
2018-01-30T00:00:00.000Z,8,10662
2018-01-30T00:00:00.000Z,9,10801
2018-01-30T00:00:00.000Z,10,10802
2018-01-30T00:00:00.000Z,11,10812
2018-01-30T00:00:00.000Z,12,10775
2018-01-30T00:00:00.000Z,13,10734
2018-01-30T00:00:00.000Z,14,10728
2018-01-30T00:00:00.000Z,15,10774
2018-01-30T00:00:00.000Z,16,10848
2018-01-30T00:00:00.000Z,17,10955
2018-01-30T00:00:00.000Z,18,11239
2018-01-30T00:00:00.000Z,19,11221
2018-01-30T00:00:00.000Z,20,11056
2018-01-30T00:00:00.000Z,21,10874
2018-01-30T00:00:00.000Z,22,10682
2018-01-30T00:00:00.000Z,23,10357
2018-01-30T00:00:00.000Z,24,10069
2018-01-31T00:00:00.000Z,1,9975
2018-01-31T00:00:00.000Z,2,9862
2018-01-31T00:00:00.000Z,3,9791
2018-01-31T00:00:00.000Z,4,9786
2018-01-31T00:00:00.000Z,5,9875
2018-01-31T00:00:00.000Z,6,10111
2018-01-31T00:00:00.000Z,7,10570
2018-01-31T00:00:00.000Z,8,11044
2018-01-31T00:00:00.000Z,9,11183
2018-01-31T00:00:00.000Z,10,11181
2018-01-31T00:00:00.000Z,11,11228
2018-01-31T00:00:00.000Z,12,11235
2018-01-31T00:00:00.000Z,13,11214
2018-01-31T00:00:00.000Z,14,11188
2018-01-31T00:00:00.000Z,15,11183
2018-01-31T00:00:00.000Z,16,11205
2018-01-31T00:00:00.000Z,17,11316
2018-01-31T00:00:00.000Z,18,11567
2018-01-31T00:00:00.000Z,19,11509
2018-01-31T00:00:00.000Z,20,11356
2018-01-31T00:00:00.000Z,21,11272
2018-01-31T00:00:00.000Z,22,11034
2018-01-31T00:00:00.000Z,23,10674
2018-01-31T00:00:00.000Z,24,10378
2018-02-01T00:00:00.000Z,1,10231
2018-02-01T00:00:00.000Z,2,10089
2018-02-01T00:00:00.000Z,3,10026
2018-02-01T00:00:00.000Z,4,9960
2018-02-01T00:00:00.000Z,5,10033
2018-02-01T00:00:00.000Z,6,10321
2018-02-01T00:00:00.000Z,7,10757
2018-02-01T00:00:00.000Z,8,11189
2018-02-01T00:00:00.000Z,9,11268
2018-02-01T00:00:00.000Z,10,11258
2018-02-01T00:00:00.000Z,11,11262
2018-02-01T00:00:00.000Z,12,11261
2018-02-01T00:00:00.000Z,13,11179
2018-02-01T00:00:00.000Z,14,11160
2018-02-01T00:00:00.000Z,15,11101
2018-02-01T00:00:00.000Z,16,11057
2018-02-01T00:00:00.000Z,17,11102
2018-02-01T00:00:00.000Z,18,11268
2018-02-01T00:00:00.000Z,19,11243
2018-02-01T00:00:00.000Z,20,11150
2018-02-01T00:00:00.000Z,21,11128
2018-02-01T00:00:00.000Z,22,10969
2018-02-01T00:00:00.000Z,23,10662
2018-02-01T00:00:00.000Z,24,10347
2018-02-02T00:00:00.000Z,1,10194
2018-02-02T00:00:00.000Z,2,10067
2018-02-02T00:00:00.000Z,3,9944
2018-02-02T00:00:00.000Z,4,9923
2018-02-02T00:00:00.000Z,5,9975
2018-02-02T00:00:00.000Z,6,10146
2018-02-02T00:00:00.000Z,7,10513
2018-02-02T00:00:00.000Z,8,11015
2018-02-02T00:00:00.000Z,9,11109
2018-02-02T00:00:00.000Z,10,11110
2018-02-02T00:00:00.000Z,11,11156
2018-02-02T00:00:00.000Z,12,11140
2018-02-02T00:00:00.000Z,13,11091
2018-02-02T00:00:00.000Z,14,11086
2018-02-02T00:00:00.000Z,15,11043
2018-02-02T00:00:00.000Z,16,11118
2018-02-02T00:00:00.000Z,17,11137
2018-02-02T00:00:00.000Z,18,11191
2018-02-02T00:00:00.000Z,19,11173
2018-02-02T00:00:00.000Z,20,11086
2018-02-02T00:00:00.000Z,21,11038
2018-02-02T00:00:00.000Z,22,10879
2018-02-02T00:00:00.000Z,23,10601
2018-02-02T00:00:00.000Z,24,10287
2018-02-03T00:00:00.000Z,1,10097
2018-02-03T00:00:00.000Z,2,9983
2018-02-03T00:00:00.000Z,3,9921
2018-02-03T00:00:00.000Z,4,9912
2018-02-03T00:00:00.000Z,5,9906
2018-02-03T00:00:00.000Z,6,9919
2018-02-03T00:00:00.000Z,7,10057
2018-02-03T00:00:00.000Z,8,10347
2018-02-03T00:00:00.000Z,9,10553
2018-02-03T00:00:00.000Z,10,10682
2018-02-03T00:00:00.000Z,11,10786
2018-02-03T00:00:00.000Z,12,10846
2018-02-03T00:00:00.000Z,13,10861
2018-02-03T00:00:00.000Z,14,10843
2018-02-03T00:00:00.000Z,15,10804
2018-02-03T00:00:00.000Z,16,10754
2018-02-03T00:00:00.000Z,17,10862
2018-02-03T00:00:00.000Z,18,11156
2018-02-03T00:00:00.000Z,19,11260
2018-02-03T00:00:00.000Z,20,11135
2018-02-03T00:00:00.000Z,21,11047
2018-02-03T00:00:00.000Z,22,10876
2018-02-03T00:00:00.000Z,23,10585
2018-02-03T00:00:00.000Z,24,10322
2018-02-04T00:00:00.000Z,1,10124
2018-02-04T00:00:00.000Z,2,10013
2018-02-04T00:00:00.000Z,3,9927
2018-02-04T00:00:00.000Z,4,9927
2018-02-04T00:00:00.000Z,5,9907
2018-02-04T00:00:00.000Z,6,9921
2018-02-04T00:00:00.000Z,7,10041
2018-02-04T00:00:00.000Z,8,10222
2018-02-04T00:00:00.000Z,9,10335
2018-02-04T00:00:00.000Z,10,10409
2018-02-04T00:00:00.000Z,11,10498
2018-02-04T00:00:00.000Z,12,10564
2018-02-04T00:00:00.000Z,13,10562
2018-02-04T00:00:00.000Z,14,10541
2018-02-04T00:00:00.000Z,15,10520
2018-02-04T00:00:00.000Z,16,10569
2018-02-04T00:00:00.000Z,17,10753
2018-02-04T00:00:00.000Z,18,11014
2018-02-04T00:00:00.000Z,19,11038
2018-02-04T00:00:00.000Z,20,10973
2018-02-04T00:00:00.000Z,21,10852
2018-02-04T00:00:00.000Z,22,10664
2018-02-04T00:00:00.000Z,23,10287
2018-02-04T00:00:00.000Z,24,10037
2018-02-05T00:00:00.000Z,1,9919
2018-02-05T00:00:00.000Z,2,9829
2018-02-05T00:00:00.000Z,3,9812
2018-02-05T00:00:00.000Z,4,9801
2018-02-05T00:00:00.000Z,5,9801
2018-02-05T00:00:00.000Z,6,10026
2018-02-05T00:00:00.000Z,7,10465
2018-02-05T00:00:00.000Z,8,10974
2018-02-05T00:00:00.000Z,9,11051
2018-02-05T00:00:00.000Z,10,11061
2018-02-05T00:00:00.000Z,11,11123
2018-02-05T00:00:00.000Z,12,11135
2018-02-05T00:00:00.000Z,13,11044
2018-02-05T00:00:00.000Z,14,10995
2018-02-05T00:00:00.000Z,15,10940
2018-02-05T00:00:00.000Z,16,10958
2018-02-05T00:00:00.000Z,17,11044
2018-02-05T00:00:00.000Z,18,11221
2018-02-05T00:00:00.000Z,19,11294
2018-02-05T00:00:00.000Z,20,11211
2018-02-05T00:00:00.000Z,21,11138
2018-02-05T00:00:00.000Z,22,10985
2018-02-05T00:00:00.000Z,23,10639
2018-02-05T00:00:00.000Z,24,10331
2018-02-06T00:00:00.000Z,1,10110
2018-02-06T00:00:00.000Z,2,10006
2018-02-06T00:00:00.000Z,3,9975
2018-02-06T00:00:00.000Z,4,9962
2018-02-06T00:00:00.000Z,5,9973
2018-02-06T00:00:00.000Z,6,10139
2018-02-06T00:00:00.000Z,7,10564
2018-02-06T00:00:00.000Z,8,11088
2018-02-06T00:00:00.000Z,9,11126
2018-02-06T00:00:00.000Z,10,11109
2018-02-06T00:00:00.000Z,11,11105
2018-02-06T00:00:00.000Z,12,11073
2018-02-06T00:00:00.000Z,13,10981
2018-02-06T00:00:00.000Z,14,10899
2018-02-06T00:00:00.000Z,15,10872
2018-02-06T00:00:00.000Z,16,10995
2018-02-06T00:00:00.000Z,17,11077
2018-02-06T00:00:00.000Z,18,11233
2018-02-06T00:00:00.000Z,19,11245
2018-02-06T00:00:00.000Z,20,11258
2018-02-06T00:00:00.000Z,21,11177
2018-02-06T00:00:00.000Z,22,10912
2018-02-06T00:00:00.000Z,23,10558
2018-02-06T00:00:00.000Z,24,10247
2018-02-07T00:00:00.000Z,1,10015
2018-02-07T00:00:00.000Z,2,9894
2018-02-07T00:00:00.000Z,3,9876
2018-02-07T00:00:00.000Z,4,9847
2018-02-07T00:00:00.000Z,5,9878
2018-02-07T00:00:00.000Z,6,10098
2018-02-07T00:00:00.000Z,7,10550
2018-02-07T00:00:00.000Z,8,11054
2018-02-07T00:00:00.000Z,9,11000
2018-02-07T00:00:00.000Z,10,11036
2018-02-07T00:00:00.000Z,11,11073
2018-02-07T00:00:00.000Z,12,11125
2018-02-07T00:00:00.000Z,13,11058
2018-02-07T00:00:00.000Z,14,11062
2018-02-07T00:00:00.000Z,15,11048
2018-02-07T00:00:00.000Z,16,11106
2018-02-07T00:00:00.000Z,17,11146
2018-02-07T00:00:00.000Z,18,11297
2018-02-07T00:00:00.000Z,19,11298
2018-02-07T00:00:00.000Z,20,11233
2018-02-07T00:00:00.000Z,21,11109
2018-02-07T00:00:00.000Z,22,10969
2018-02-07T00:00:00.000Z,23,10533
2018-02-07T00:00:00.000Z,24,10220
2018-02-08T00:00:00.000Z,1,10069
2018-02-08T00:00:00.000Z,2,9974
2018-02-08T00:00:00.000Z,3,9907
2018-02-08T00:00:00.000Z,4,9913
2018-02-08T00:00:00.000Z,5,9960
2018-02-08T00:00:00.000Z,6,10146
2018-02-08T00:00:00.000Z,7,10565
2018-02-08T00:00:00.000Z,8,11007
2018-02-08T00:00:00.000Z,9,11124
2018-02-08T00:00:00.000Z,10,11174
2018-02-08T00:00:00.000Z,11,11220
2018-02-08T00:00:00.000Z,12,11263
2018-02-08T00:00:00.000Z,13,11152
2018-02-08T00:00:00.000Z,14,11115
2018-02-08T00:00:00.000Z,15,11078
2018-02-08T00:00:00.000Z,16,11085
2018-02-08T00:00:00.000Z,17,11149
2018-02-08T00:00:00.000Z,18,11285
2018-02-08T00:00:00.000Z,19,11315
2018-02-08T00:00:00.000Z,20,11240
2018-02-08T00:00:00.000Z,21,11212
2018-02-08T00:00:00.000Z,22,11016
2018-02-08T00:00:00.000Z,23,10671
2018-02-08T00:00:00.000Z,24,10380
2018-02-09T00:00:00.000Z,1,10249
2018-02-09T00:00:00.000Z,2,10161
2018-02-09T00:00:00.000Z,3,10136
2018-02-09T00:00:00.000Z,4,10145
2018-02-09T00:00:00.000Z,5,10205
2018-02-09T00:00:00.000Z,6,10389
2018-02-09T00:00:00.000Z,7,10786
2018-02-09T00:00:00.000Z,8,11182
2018-02-09T00:00:00.000Z,9,11292
2018-02-09T00:00:00.000Z,10,11285
2018-02-09T00:00:00.000Z,11,11229
2018-02-09T00:00:00.000Z,12,11169
2018-02-09T00:00:00.000Z,13,11052
2018-02-09T00:00:00.000Z,14,10998
2018-02-09T00:00:00.000Z,15,10921
2018-02-09T00:00:00.000Z,16,10831
2018-02-09T00:00:00.000Z,17,10883
2018-02-09T00:00:00.000Z,18,11092
2018-02-09T00:00:00.000Z,19,11253
2018-02-09T00:00:00.000Z,20,11178
2018-02-09T00:00:00.000Z,21,11091
2018-02-09T00:00:00.000Z,22,10957
2018-02-09T00:00:00.000Z,23,10736
2018-02-09T00:00:00.000Z,24,10386
2018-02-10T00:00:00.000Z,1,10163
2018-02-10T00:00:00.000Z,2,10057
2018-02-10T00:00:00.000Z,3,9949
2018-02-10T00:00:00.000Z,4,9878
2018-02-10T00:00:00.000Z,5,9870
2018-02-10T00:00:00.000Z,6,9923
2018-02-10T00:00:00.000Z,7,10056
2018-02-10T00:00:00.000Z,8,10288
2018-02-10T00:00:00.000Z,9,10425
2018-02-10T00:00:00.000Z,10,10536
2018-02-10T00:00:00.000Z,11,10533
2018-02-10T00:00:00.000Z,12,10539
2018-02-10T00:00:00.000Z,13,10547
2018-02-10T00:00:00.000Z,14,10537
2018-02-10T00:00:00.000Z,15,10504
2018-02-10T00:00:00.000Z,16,10553
2018-02-10T00:00:00.000Z,17,10623
2018-02-10T00:00:00.000Z,18,10877
2018-02-10T00:00:00.000Z,19,11058
2018-02-10T00:00:00.000Z,20,10935
2018-02-10T00:00:00.000Z,21,10839
2018-02-10T00:00:00.000Z,22,10680
2018-02-10T00:00:00.000Z,23,10451
2018-02-10T00:00:00.000Z,24,10235
2018-02-11T00:00:00.000Z,1,9990
2018-02-11T00:00:00.000Z,2,9846
2018-02-11T00:00:00.000Z,3,9758
2018-02-11T00:00:00.000Z,4,9740
2018-02-11T00:00:00.000Z,5,9776
2018-02-11T00:00:00.000Z,6,9834
2018-02-11T00:00:00.000Z,7,10006
2018-02-11T00:00:00.000Z,8,10203
2018-02-11T00:00:00.000Z,9,10309
2018-02-11T00:00:00.000Z,10,10509
2018-02-11T00:00:00.000Z,11,10584
2018-02-11T00:00:00.000Z,12,10654
2018-02-11T00:00:00.000Z,13,10665
2018-02-11T00:00:00.000Z,14,10623
2018-02-11T00:00:00.000Z,15,10590
2018-02-11T00:00:00.000Z,16,10649
2018-02-11T00:00:00.000Z,17,10845
2018-02-11T00:00:00.000Z,18,11139
2018-02-11T00:00:00.000Z,19,11333
2018-02-11T00:00:00.000Z,20,11273
2018-02-11T00:00:00.000Z,21,11176
2018-02-11T00:00:00.000Z,22,11000
2018-02-11T00:00:00.000Z,23,10721
2018-02-11T00:00:00.000Z,24,10476
2018-02-12T00:00:00.000Z,1,10294
2018-02-12T00:00:00.000Z,2,10214
2018-02-12T00:00:00.000Z,3,10142
2018-02-12T00:00:00.000Z,4,10078
2018-02-12T00:00:00.000Z,5,10124
2018-02-12T00:00:00.000Z,6,10327
2018-02-12T00:00:00.000Z,7,10771
2018-02-12T00:00:00.000Z,8,11227
2018-02-12T00:00:00.000Z,9,11279
2018-02-12T00:00:00.000Z,10,11306
2018-02-12T00:00:00.000Z,11,11260
2018-02-12T00:00:00.000Z,12,11128
2018-02-12T00:00:00.000Z,13,11122
2018-02-12T00:00:00.000Z,14,11052
2018-02-12T00:00:00.000Z,15,11027
2018-02-12T00:00:00.000Z,16,10968
2018-02-12T00:00:00.000Z,17,11059
2018-02-12T00:00:00.000Z,18,11225
2018-02-12T00:00:00.000Z,19,11274
2018-02-12T00:00:00.000Z,20,11141
2018-02-12T00:00:00.000Z,21,11003
2018-02-12T00:00:00.000Z,22,10764
2018-02-12T00:00:00.000Z,23,10378
2018-02-12T00:00:00.000Z,24,10063
2018-02-13T00:00:00.000Z,1,9896
2018-02-13T00:00:00.000Z,2,9785
2018-02-13T00:00:00.000Z,3,9712
2018-02-13T00:00:00.000Z,4,9683
2018-02-13T00:00:00.000Z,5,9720
2018-02-13T00:00:00.000Z,6,9901
2018-02-13T00:00:00.000Z,7,10274
2018-02-13T00:00:00.000Z,8,10532
2018-02-13T00:00:00.000Z,9,10484
2018-02-13T00:00:00.000Z,10,10410
2018-02-13T00:00:00.000Z,11,10373
2018-02-13T00:00:00.000Z,12,10399
2018-02-13T00:00:00.000Z,13,10427
2018-02-13T00:00:00.000Z,14,10422
2018-02-13T00:00:00.000Z,15,10394
2018-02-13T00:00:00.000Z,16,10377
2018-02-13T00:00:00.000Z,17,10487
2018-02-13T00:00:00.000Z,18,10670
2018-02-13T00:00:00.000Z,19,10891
2018-02-13T00:00:00.000Z,20,10844
2018-02-13T00:00:00.000Z,21,10665
2018-02-13T00:00:00.000Z,22,10434
2018-02-13T00:00:00.000Z,23,9996
2018-02-13T00:00:00.000Z,24,9669
2018-02-14T00:00:00.000Z,1,9498
2018-02-14T00:00:00.000Z,2,9401
2018-02-14T00:00:00.000Z,3,9381
2018-02-14T00:00:00.000Z,4,9370
2018-02-14T00:00:00.000Z,5,9429
2018-02-14T00:00:00.000Z,6,9696
2018-02-14T00:00:00.000Z,7,10128
2018-02-14T00:00:00.000Z,8,10584
2018-02-14T00:00:00.000Z,9,10644
2018-02-14T00:00:00.000Z,10,10703
2018-02-14T00:00:00.000Z,11,10767
2018-02-14T00:00:00.000Z,12,10801
2018-02-14T00:00:00.000Z,13,10776
2018-02-14T00:00:00.000Z,14,10780
2018-02-14T00:00:00.000Z,15,10744
2018-02-14T00:00:00.000Z,16,10771
2018-02-14T00:00:00.000Z,17,10915
2018-02-14T00:00:00.000Z,18,11093
2018-02-14T00:00:00.000Z,19,11258
2018-02-14T00:00:00.000Z,20,11159
2018-02-14T00:00:00.000Z,21,11016
2018-02-14T00:00:00.000Z,22,10817
2018-02-14T00:00:00.000Z,23,10481
2018-02-14T00:00:00.000Z,24,10200
2018-02-15T00:00:00.000Z,1,10075
2018-02-15T00:00:00.000Z,2,9981
2018-02-15T00:00:00.000Z,3,9906
2018-02-15T00:00:00.000Z,4,9915
2018-02-15T00:00:00.000Z,5,9965
2018-02-15T00:00:00.000Z,6,10167
2018-02-15T00:00:00.000Z,7,10557
2018-02-15T00:00:00.000Z,8,10957
2018-02-15T00:00:00.000Z,9,11000
2018-02-15T00:00:00.000Z,10,11025
2018-02-15T00:00:00.000Z,11,10977
2018-02-15T00:00:00.000Z,12,10946
2018-02-15T00:00:00.000Z,13,10852
2018-02-15T00:00:00.000Z,14,10788
2018-02-15T00:00:00.000Z,15,10707
2018-02-15T00:00:00.000Z,16,10695
2018-02-15T00:00:00.000Z,17,10798
2018-02-15T00:00:00.000Z,18,10997
2018-02-15T00:00:00.000Z,19,11218
2018-02-15T00:00:00.000Z,20,11168
2018-02-15T00:00:00.000Z,21,11025
2018-02-15T00:00:00.000Z,22,10771
2018-02-15T00:00:00.000Z,23,10428
2018-02-15T00:00:00.000Z,24,10110
2018-02-16T00:00:00.000Z,1,9920
2018-02-16T00:00:00.000Z,2,9769
2018-02-16T00:00:00.000Z,3,9689
2018-02-16T00:00:00.000Z,4,9647
2018-02-16T00:00:00.000Z,5,9680
2018-02-16T00:00:00.000Z,6,9851
2018-02-16T00:00:00.000Z,7,10243
2018-02-16T00:00:00.000Z,8,10633
2018-02-16T00:00:00.000Z,9,10657
2018-02-16T00:00:00.000Z,10,10705
2018-02-16T00:00:00.000Z,11,10775
2018-02-16T00:00:00.000Z,12,10745
2018-02-16T00:00:00.000Z,13,10686
2018-02-16T00:00:00.000Z,14,10626
2018-02-16T00:00:00.000Z,15,10629
2018-02-16T00:00:00.000Z,16,10597
2018-02-16T00:00:00.000Z,17,10665
2018-02-16T00:00:00.000Z,18,10784
2018-02-16T00:00:00.000Z,19,10970
2018-02-16T00:00:00.000Z,20,10894
2018-02-16T00:00:00.000Z,21,10786
2018-02-16T00:00:00.000Z,22,10622
2018-02-16T00:00:00.000Z,23,10406
2018-02-16T00:00:00.000Z,24,10129
2018-02-17T00:00:00.000Z,1,9829
2018-02-17T00:00:00.000Z,2,9711
2018-02-17T00:00:00.000Z,3,9665
2018-02-17T00:00:00.000Z,4,9656
2018-02-17T00:00:00.000Z,5,9611
2018-02-17T00:00:00.000Z,6,9704
2018-02-17T00:00:00.000Z,7,9841
2018-02-17T00:00:00.000Z,8,10082
2018-02-17T00:00:00.000Z,9,10198
2018-02-17T00:00:00.000Z,10,10358
2018-02-17T00:00:00.000Z,11,10470
2018-02-17T00:00:00.000Z,12,10494
2018-02-17T00:00:00.000Z,13,10479
2018-02-17T00:00:00.000Z,14,10437
2018-02-17T00:00:00.000Z,15,10400
2018-02-17T00:00:00.000Z,16,10425
2018-02-17T00:00:00.000Z,17,10478
2018-02-17T00:00:00.000Z,18,10688
2018-02-17T00:00:00.000Z,19,10917
2018-02-17T00:00:00.000Z,20,10804
2018-02-17T00:00:00.000Z,21,10679
2018-02-17T00:00:00.000Z,22,10501
2018-02-17T00:00:00.000Z,23,10343
2018-02-17T00:00:00.000Z,24,10144
2018-02-18T00:00:00.000Z,1,9956
2018-02-18T00:00:00.000Z,2,9841
2018-02-18T00:00:00.000Z,3,9759
2018-02-18T00:00:00.000Z,4,9760
2018-02-18T00:00:00.000Z,5,9836
2018-02-18T00:00:00.000Z,6,9876
2018-02-18T00:00:00.000Z,7,9971
2018-02-18T00:00:00.000Z,8,10105
2018-02-18T00:00:00.000Z,9,10155
2018-02-18T00:00:00.000Z,10,10326
2018-02-18T00:00:00.000Z,11,10403
2018-02-18T00:00:00.000Z,12,10476
2018-02-18T00:00:00.000Z,13,10437
2018-02-18T00:00:00.000Z,14,10406
2018-02-18T00:00:00.000Z,15,10412
2018-02-18T00:00:00.000Z,16,10448
2018-02-18T00:00:00.000Z,17,10611
2018-02-18T00:00:00.000Z,18,10806
2018-02-18T00:00:00.000Z,19,11059
2018-02-18T00:00:00.000Z,20,11018
2018-02-18T00:00:00.000Z,21,10840
2018-02-18T00:00:00.000Z,22,10637
2018-02-18T00:00:00.000Z,23,10413
2018-02-18T00:00:00.000Z,24,10145
2018-02-19T00:00:00.000Z,1,9954
2018-02-19T00:00:00.000Z,2,9868
2018-02-19T00:00:00.000Z,3,9782
2018-02-19T00:00:00.000Z,4,9710
2018-02-19T00:00:00.000Z,5,9793
2018-02-19T00:00:00.000Z,6,9930
2018-02-19T00:00:00.000Z,7,10126
2018-02-19T00:00:00.000Z,8,10260
2018-02-19T00:00:00.000Z,9,10272
2018-02-19T00:00:00.000Z,10,10388
2018-02-19T00:00:00.000Z,11,10518
2018-02-19T00:00:00.000Z,12,10546
2018-02-19T00:00:00.000Z,13,10543
2018-02-19T00:00:00.000Z,14,10493
2018-02-19T00:00:00.000Z,15,10417
2018-02-19T00:00:00.000Z,16,10433
2018-02-19T00:00:00.000Z,17,10551
2018-02-19T00:00:00.000Z,18,10744
2018-02-19T00:00:00.000Z,19,11019
2018-02-19T00:00:00.000Z,20,10993
2018-02-19T00:00:00.000Z,21,10845
2018-02-19T00:00:00.000Z,22,10648
2018-02-19T00:00:00.000Z,23,10363
2018-02-19T00:00:00.000Z,24,10107
2018-02-20T00:00:00.000Z,1,9914
2018-02-20T00:00:00.000Z,2,9895
2018-02-20T00:00:00.000Z,3,9867
2018-02-20T00:00:00.000Z,4,9836
2018-02-20T00:00:00.000Z,5,9883
2018-02-20T00:00:00.000Z,6,10125
2018-02-20T00:00:00.000Z,7,10525
2018-02-20T00:00:00.000Z,8,10905
2018-02-20T00:00:00.000Z,9,10920
2018-02-20T00:00:00.000Z,10,10937
2018-02-20T00:00:00.000Z,11,10946
2018-02-20T00:00:00.000Z,12,10986
2018-02-20T00:00:00.000Z,13,10972
2018-02-20T00:00:00.000Z,14,10949
2018-02-20T00:00:00.000Z,15,10888
2018-02-20T00:00:00.000Z,16,10875
2018-02-20T00:00:00.000Z,17,10915
2018-02-20T00:00:00.000Z,18,11023
2018-02-20T00:00:00.000Z,19,11197
2018-02-20T00:00:00.000Z,20,11160
2018-02-20T00:00:00.000Z,21,11027
2018-02-20T00:00:00.000Z,22,10795
2018-02-20T00:00:00.000Z,23,10430
2018-02-20T00:00:00.000Z,24,10176
2018-02-21T00:00:00.000Z,1,10034
2018-02-21T00:00:00.000Z,2,9955
2018-02-21T00:00:00.000Z,3,9892
2018-02-21T00:00:00.000Z,4,9873
2018-02-21T00:00:00.000Z,5,9943
2018-02-21T00:00:00.000Z,6,10122
2018-02-21T00:00:00.000Z,7,10509
2018-02-21T00:00:00.000Z,8,10905
2018-02-21T00:00:00.000Z,9,10952
2018-02-21T00:00:00.000Z,10,10908
2018-02-21T00:00:00.000Z,11,10881
2018-02-21T00:00:00.000Z,12,10777
2018-02-21T00:00:00.000Z,13,10668
2018-02-21T00:00:00.000Z,14,10626
2018-02-21T00:00:00.000Z,15,10569
2018-02-21T00:00:00.000Z,16,10567
2018-02-21T00:00:00.000Z,17,10668
2018-02-21T00:00:00.000Z,18,10820
2018-02-21T00:00:00.000Z,19,11057
2018-02-21T00:00:00.000Z,20,11047
2018-02-21T00:00:00.000Z,21,10878
2018-02-21T00:00:00.000Z,22,10637
2018-02-21T00:00:00.000Z,23,10305
2018-02-21T00:00:00.000Z,24,10005
2018-02-22T00:00:00.000Z,1,9801
2018-02-22T00:00:00.000Z,2,9681
2018-02-22T00:00:00.000Z,3,9612
2018-02-22T00:00:00.000Z,4,9638
2018-02-22T00:00:00.000Z,5,9675
2018-02-22T00:00:00.000Z,6,9834
2018-02-22T00:00:00.000Z,7,10288
2018-02-22T00:00:00.000Z,8,10704
2018-02-22T00:00:00.000Z,9,10770
2018-02-22T00:00:00.000Z,10,10853
2018-02-22T00:00:00.000Z,11,10761
2018-02-22T00:00:00.000Z,12,10763
2018-02-22T00:00:00.000Z,13,10693
2018-02-22T00:00:00.000Z,14,10604
2018-02-22T00:00:00.000Z,15,10554
2018-02-22T00:00:00.000Z,16,10560
2018-02-22T00:00:00.000Z,17,10648
2018-02-22T00:00:00.000Z,18,10758
2018-02-22T00:00:00.000Z,19,10983
2018-02-22T00:00:00.000Z,20,11021
2018-02-22T00:00:00.000Z,21,10932
